"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","claim_created_at","claim_name_in_native_language","claim_company_website","claim_company_phone","claim_point_of_contact","claim_point_of_contact_email","claim_office_name","claim_office_address","claim_office_country_code","claim_office_phone_number","claim_description","claim_certifications_standards_regulations","claim_affiliations","claim_minimum_order_quantity","claim_average_lead_time","claim_female_workers_percentage","claim_industry_sectors","claim_location_types","claim_other_location_type","claim_product_types","claim_processing_types","claim_parent_company","claim_number_of_workers","claim_opening_date","claim_closing_date","claim_estimated_annual_throughput_kg_year","claim_energy_coal_j","claim_energy_natural_gas_j","claim_energy_diesel_j","claim_energy_kerosene_j","claim_energy_biomass_j","claim_energy_charcoal_j","claim_energy_animal_waste_j","claim_energy_electricity_mwh","claim_energy_other_j","is_closed","accord_inspections_and_remediation_program.rsc_presence","accord_inspections_and_remediation_program.first_inspection_date","amfori_compliance_status.bsci_audit.expiration_date","amfori_compliance_status.bsci_audit.submission_date","amfori_compliance_status.bepi_audit.expiration_date","amfori_compliance_status.bepi_audit.submission_date","amfori_compliance_status.environmental_risk_assessment.completion_date","amfori_compliance_status.environmental_risk_assessment.expiration_date","climate_trace_emissions.estimated_emissions","climate_trace_emissions.estimated_annual_throughput","climate_trace_emissions.emissions_model","estimated_emissions","labor_solutions_grievance_mechanism.wovo_active","labor_solutions_grievance_mechanism.wovo_active_date","labor_solutions_grievance_mechanism.thematic_coverage","labor_solutions_grievance_mechanism.mechanism_type_ownership","labor_solutions_grievance_mechanism.access_modality","labor_solutions_grievance_mechanism.coverage","rsc_grievance_mechanism.status","rsc_grievance_mechanism.thematic_coverage","rsc_grievance_mechanism.mechanism_type_ownership","rsc_grievance_mechanism.access_modality","rsc_grievance_mechanism.coverage","slcp_assessment.most_recent_assessment_status","slcp_assessment.most_recent_assessment_date","slcp_assessment.assessment_platform","slcp_assessment.verifier_body","slcp_assessment.slcp_facility_id","ulula_grievance_mechanism.status","ulula_grievance_mechanism.start_date","ulula_grievance_mechanism.end_date","ulula_grievance_mechanism.thematic_coverage","ulula_grievance_mechanism.mechanism_type_ownership","ulula_grievance_mechanism.access_modality","ulula_grievance_mechanism.coverage","worldly_assessment_data.fem_assessment.last_date","worldly_assessment_data.fem_assessment.reporting_year","worldly_assessment_data.fem_assessment.verification_status","wrap_certification.certification_status","wrap_certification.issue_date","wrap_certification.expiration_date","mit_living_wage.county_link","mit_living_wage.county_link_text","wage_indicator.living_wage_link_national","wage_indicator.living_wage_link_national_text","wage_indicator.minimum_wage_link_english","wage_indicator.minimum_wage_link_english_text","wage_indicator.minimum_wage_link_national","wage_indicator.minimum_wage_link_national_text"
"US20241804Y8KWJ","2024-06-28","Armada Supply Chain Solutions, LLC","2650 Warrenville Rd # 340, Downers Grove, IL, 60515","US","United States",41.8084642,-88.0496761,"Agriculture|Beverages|Consumer Products|Food|Food & Beverage|Food Industry|General Merchandise|Nondurable Goods|Paper Products|Wholesale Trade","A Civil Society Organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/17043","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20242125W8T3V","2024-07-30","SFC GLOBAL SUPPLY CHAIN INC. - STILWELL OK","5 E WALNUT, STILWELL OKLAHOMA 74960 (ADAIR)","US","United States",35.811,-94.627,"Chemicals|Commodities|Food|Waste Management","US Environmental Protection Agency (EPA) [Public List] (Toxics Release Inventory (TRI) Program (2021) Production Locations - 4)|US Food & Drug Administration (FDA) [Public List]|US Food & Drug Administration (FDA) [Public List]|US Food & Drug Administration (FDA) [Public List] (FDA Inspections 10-1-24 to 3-5-25)","",""," Off-site Chemical Disposal|On-site Chemical Disposal ","","Onsite Chemical Disposal|Offsite Chemical Disposal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/40001","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024245026429","2024-09-01","DHL SUPPLY CHAIN - MARS","13133 INNOVATION WAY, VICTORVILLE, CA, 92394","US","United States",34.576079,-117.380091,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-3)|A Civil Society Organization|A Civil Society Organization","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06071","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20242451PG9JX","2024-09-01","KENNETH WANG - DHL SUPPLY CHAIN - GULF OF MEXICO DISTRIBUTION CENTER","440 BROWNING CT, HOUMA, LA, 70363","US","United States",29.595525,-90.659061,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-7)","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/22109","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024245C8NP4Y","2024-09-01","XPO LOGISTICS SUPPLY CHAIN","7523 SOUTHLAKE PARKWAY, JONESBORO, GA, 30236","US","United States",33.54835,-84.34188,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-7)","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/13063","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024245KEEGPG","2024-09-01","DHL SUPPLY CHAIN","305 RESOURCE DRIVE, BLOOMINGTON, CA, 92335","US","United States",34.038018,-117.372897,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-3)|A Civil Society Organization|A Civil Society Organization","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06071","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024245MRPFV7","2024-09-01","INMAR SUPPLY CHAIN SOLUTIONS, LLC","701 S SALLY PL, FULLERTON, CA, 92831-0000","US","United States",33.86509,-117.90225,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-4)","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06059","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024245T8W8WX","2024-09-01","INMAR SUPPLY CHAIN SOLUTIONS, LLC","1225 E. WHITMORE AVENUE, SUITE A, MODESTO, CA, 95358","US","United States",37.594907,-120.976303,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-4)","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06099","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024245W7ZZ40","2024-09-01","GXO LOGISTICS SUPPLY CHAIN, INC.","1350 S WATERMAN AVE, SAN BERNARDINO, CA, 92408","US","United States",34.076864,-117.278846,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-4)","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06071","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024245YBGZG3","2024-09-01","FEDEX SUPPLY CHAIN","5885 SIERRA AVE, FONTANA, CA, 92336","US","United States",34.14678,-117.42952,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (RCRA aug-3)|A Civil Society Organization|A Civil Society Organization","","","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06071","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US20242492VVNW8","2024-09-03","XPO LOGISTICS-SUPPLY CHAIN","7875 HEMLOCK-UNIT 102, FONTANA, CA, 92335","US","United States",34.109735,-117.475495,"Waste Management","US Environmental Protection Agency (EPA) [Public List] (rcra-19)|US Environmental Protection Agency (EPA) [Public List] (rcra-20)","","JACOBSON COMPANIES|JACOBSON COMPANIES","RCRAInfo subtitle C (Hazardous waste handlers)","","RCRAInfo subtitle C (Hazardous waste handlers)|RCRAInfo subtitle C (Hazardous waste handlers)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/06071","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US202424930GMDK","2024-09-03","INMAR SUPPLY CHAIN SOLUTIONS LLC","1821 S COUNTY LINE RD, PLANT CITY, FL, 33566-4540","US","United States",27.996995,-82.055952,"Waste Management","A Civil Society Organization|A Civil Society Organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/12057","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024249B8NCYH","2024-09-03","ADVANCED STERILIZATION PRODUCTS INC. C/O UPS SUPPLY CHAIN SOLUTIONS","6204 NEW CUT RD, FAIRDALE, KY, 40118","US","United States",38.12377,-85.776582,"Waste Management","A Civil Society Organization|A Civil Society Organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/21111","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024249C9C9R1","2024-09-03","GROUP O SUPPLY CHAIN SOLUTION","7300 50TH ST, MILAN, IL, 61264","US","United States",41.441404,-90.525734,"Waste Management","A Civil Society Organization|A Civil Society Organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/17161","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
"US2024249E8J4Y9","2024-09-03","COMMUNITY HEALTH NETWORK SUPPLY CHAIN WAREHOUSE","9894 121ST STREET, FISHERS, IN, 46037","US","United States",39.9659053,-85.9931793,"Storage|Warehousing|Waste Management","US Environmental Protection Agency (EPA) [Public List]|A Civil Society Organization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://livingwage.mit.edu/counties/18057","View local living wage","https://paywizard.org/salary/living-wages","View Living Wages in national language","https://wageindicator.org/salary/minimum-wage/united-states-of-america","View Minimum Wage in English","https://paywizard.org/salary/minimum-wage","View Minimum Wage in national language"
